Time,Outside Air Temperature,Outside Air Relative Humidity,Solar Irradiation,Heating Water Flow Rate,Cooling Water Flow Rate,TotalEnergy
8/1/2019 12:00,73.33897856,66.93938377,41820.5,5.49353326,55.65148958,2603.949518
8/1/2019 18:00,80.17983712,55.08922741,40912,2.8217276,63.88506736,2817.552436
8/2/2019 0:00,87.94816144,40.9807264,477,7.61E-15,63.79728195,3099.482681
8/2/2019 6:00,80.15579944,54.72640371,934,0.843982746,56.19964027,2925.432725
8/2/2019 12:00,72.96678024,68.19457081,41570,5.584991071,59.82190095,2685.058065
8/2/2019 18:00,82.33943494,52.45006572,35476,1.941355351,67.11973704,3003.605981
8/3/2019 0:00,87.34128782,43.44584582,428,7.88E-15,61.60857439,3148.722515
8/3/2019 6:00,75.87987529,66.12191582,883,3.624081416,56.22301891,2930.100049
8/3/2019 12:00,71.33751064,75.33513027,43673,5.699742079,60.23378674,2743.324701
8/3/2019 18:00,82.03342544,57.43196291,30060,1.953732444,65.275033,2856.446563
8/4/2019 0:00,84.5059948,49.07104683,241,0.084207889,59.3436016,2952.550108
8/4/2019 6:00,72.63288667,80.45359548,507,5.146770633,58.3897783,2868.870482
8/4/2019 12:00,70.9001521,79.23449114,40417,5.581620024,58.80274222,2724.462755
8/4/2019 18:00,80.35289574,60.88362752,10260,2.340255972,61.49620639,2858.121771
8/5/2019 0:00,72.92829725,79.65610218,373,4.692939166,56.02358664,2759.694343
8/5/2019 6:00,70.67021169,87.12090884,778,6.13271294,51.72189818,2645.546183
8/5/2019 12:00,67.65895579,88.61265829,47413,6.089443763,53.32265684,2366.412563
8/5/2019 18:00,77.95166641,68.59889089,42778,4.037837237,60.1918265,2593.960381
8/6/2019 0:00,86.35632377,41.10700941,417,7.89E-15,58.92533143,2982.930462
8/6/2019 6:00,79.53424486,56.72135268,679,1.699494167,53.82623296,2898.276589
8/6/2019 12:00,72.53995853,73.45494673,45004,5.230188628,57.95576594,2596.313673
8/6/2019 18:00,83.43841065,55.69497924,38404,1.3521997,67.12575944,2845.274345
8/7/2019 0:00,89.0184287,42.87602626,249,8.51E-15,59.59848674,3161.38916
8/7/2019 6:00,72.1842964,78.27139325,757,4.381987562,48.29903502,2693.908619
8/7/2019 12:00,67.69943195,85.26033274,44689,6.269752946,57.45258119,2365.87035
8/7/2019 18:00,80.62510173,70.71803056,36114,2.034330461,70.8164506,2965.214035
8/8/2019 0:00,86.66908667,52.70624288,254,8.67E-15,63.95781422,3237.569973
8/8/2019 6:00,77.75910017,69.60195679,640,8.67E-15,60.25240156,2909.98608
8/8/2019 12:00,72.53398546,77.93630897,38653,2.590960539,60.9686087,2721.050317
8/8/2019 18:00,79.78796938,64.28150574,31268,1.727794177,72.55518474,2946.665587
8/9/2019 0:00,86.42092313,49.3991446,262,8.54E-15,68.02449105,3375.928242
8/9/2019 6:00,80.73632802,64.64914523,536,8.54E-15,66.94781748,3109.386278
8/9/2019 12:00,76.59074073,75.71526432,36784,8.54E-15,66.00703875,2909.514645
8/9/2019 18:00,82.34159141,64.06398641,29736,0.042128215,70.38406404,3029.159339
8/10/2019 0:00,86.43495602,50.6111243,290,8.54E-15,66.32505115,3297.375988
8/10/2019 6:00,80.74832662,66.17391592,503,8.54E-15,63.78352796,3006.241692
8/10/2019 12:00,77.29218642,73.52782027,40414,8.54E-15,66.13705428,2873.152952
8/10/2019 18:00,84.01849005,59.42148256,43050,8.54E-15,67.32020934,3045.918514
8/11/2019 0:00,88.906735,45.01323456,326,8.54E-15,65.05212816,3211.879425
8/11/2019 6:00,81.31340419,56.99472846,631,0.18535973,58.02091858,2942.377522
8/11/2019 12:00,73.1406694,70.92527601,46266.44747,4.970163504,57.59448323,2813.360225
8/11/2019 18:00,82.57615267,54.74608473,58728.32685,2.039081113,65.8603806,2791.633538
8/12/2019 0:00,85.28410551,50.76782536,52051.65759,1.371662068,67.97539602,2872.862541
8/12/2019 6:00,82.13101443,55.40094942,45374.98833,2.926932445,70.09041145,2803.572782
8/12/2019 12:00,78.97792336,60.03407348,51396.86548,4.482202822,72.20542687,2734.283023
8/12/2019 18:00,85.51614097,52.08241789,43459.21429,1.76375195,74.32044229,3064.221863
8/13/2019 0:00,92.11833943,42.46001291,271,7.86E-15,76.43545772,3455.175095
8/13/2019 6:00,84.94957087,62.62148057,646,7.86E-15,78.55047314,3338.567989
8/13/2019 12:00,80.39911652,72.09927368,39950.5,7.86E-15,81.53483588,3142.177017
8/13/2019 18:00,89.62827026,57.68265062,18641,7.86E-15,82.7626543,3568.991894
8/14/2019 0:00,82.87727578,71.72771401,264,7.86E-15,72.55745337,3480.396748
8/14/2019 6:00,75.62924067,86.73221567,646,7.86E-15,62.38025077,3115.222523
8/14/2019 12:00,73.83389399,87.36820857,43158.16667,2.431122366,64.90123537,2794.874726
8/14/2019 18:00,82.40629845,66.64776825,43845.33333,2.981071514,71.11681596,3305.103773
8/15/2019 0:00,87.69638626,37.94156071,303,0.053607349,69.61088461,3469.728489
8/15/2019 6:00,79.30463007,48.63889662,663,2.610587653,68.10495327,2931.528365
8/15/2019 12:00,72.22532219,58.99971241,46861,5.573913448,66.59902192,2747.561148
8/15/2019 18:00,81.75178422,45.6943309,42558.5,3.675347623,65.09309058,3067.83031
8/16/2019 0:00,86.265927,34.32233132,289,0.307377213,63.58715924,3170.112537
8/16/2019 6:00,76.67772791,46.83023548,636,4.955747747,62.08122789,2768.479938
8/16/2019 12:00,69.14291742,61.19395775,47108.18182,6.105944826,60.2619602,2540.598098
8/16/2019 18:00,80.53854762,43.26745998,43257.81818,2.791917202,61.27477609,2788.338659
8/17/2019 0:00,88.83980126,32.22316339,254,-0.014127504,60.21050061,3169.689831
8/17/2019 6:00,80.87964333,47.47981686,513,0.001362743,57.07929065,2984.820638
8/17/2019 12:00,74.2423047,59.13002549,40465,1.124346922,57.58251731,2719.625795
8/17/2019 18:00,82.52674166,46.94984293,36326,0.752456499,63.90496005,2904.782177
8/18/2019 0:00,90.44710202,33.89008517,230,-0.05747178,64.53812763,3130.340492
8/18/2019 6:00,82.97164472,47.55788406,524,6.50E-15,62.09026851,3040.927521
8/18/2019 12:00,74.92477247,60.85266903,46238.33333,0.566139244,60.85165564,2848.845168
8/18/2019 18:00,86.49062898,43.18310271,41787.66667,0.413363223,63.60426124,3008.102091
8/19/2019 0:00,92.79194429,31.13080083,165,-0.137286421,64.66020494,3287.874077
8/19/2019 6:00,83.37086158,45.36400461,441,-0.028990456,63.01375606,3065.773643
8/19/2019 12:00,78.03642008,55.55646303,46039,0.015058205,64.68899849,2819.058723
8/19/2019 18:00,86.59542582,42.7447176,40432,0.013994469,70.53154755,3418.551284
8/20/2019 0:00,92.56341436,31.99993745,195,-0.177514753,70.91481765,3608.199076
8/20/2019 6:00,85.40749433,45.71316544,507,-0.074895723,64.41922781,3362.106071
8/20/2019 12:00,78.32810858,57.72453345,43461,6.60E-15,75.56947088,2854.397453
8/20/2019 18:00,87.53473393,45.40842541,26294,-0.04702879,95.11373848,3229.249376
8/21/2019 0:00,89.17354827,38.95349216,143,0.152744462,81.16977098,3905.470401
8/21/2019 6:00,75.77735064,61.65309276,498,3.610980249,73.2522095,3311.166229
8/21/2019 12:00,73.25211122,64.31781779,45725.8,3.983453151,81.52261882,2938.818992
8/21/2019 18:00,84.22850037,48.6338697,41599.2,2.617475869,98.11314954,3480.261853
8/22/2019 0:00,92.01644421,37.16627275,164,7.15E-15,106.7173651,4000.185299
8/22/2019 6:00,84.47803953,49.48387331,365,0.268238339,98.85574924,3977.574316
8/22/2019 12:00,78.51907614,59.36228106,37924,1.624134756,95.90002484,3674.183121
8/22/2019 18:00,84.80551614,46.94182968,25156,2.10058227,95.43851164,3976.370078
8/23/2019 0:00,83.23034276,48.99128861,132,0.912573619,79.24911266,3728.935911
8/23/2019 6:00,73.52844853,70.45833853,300,2.943371157,74.89822133,3193.839953
8/23/2019 12:00,72.30530039,70.44285266,25709,4.072018206,82.94763374,3067.369985
8/23/2019 18:00,77.64089415,58.81213615,29006,3.62322751,98.43601704,3640.213016
8/24/2019 0:00,84.51456467,44.4001085,123,2.314703514,81.73360009,4264.140538
8/24/2019 6:00,75.48709838,56.38845778,267,3.541101798,62.52431451,3290.106576
8/24/2019 12:00,70.22103786,58.70388985,32500,5.59546672,55.96518442,2781.996141
8/24/2019 18:00,71.99844021,48.34922181,32199,6.269661208,74.43703418,2790.393023
8/25/2019 0:00,80.22126696,44.80748113,69,3.734205931,73.70911037,3499.209205
8/25/2019 6:00,77.16527875,51.6891373,360,3.62905645,62.89036189,3039.4763
8/25/2019 12:00,71.40188789,56.00767989,21422,4.968602803,67.47346507,2765.358154
8/25/2019 18:00,77.08641487,52.14927006,11742,3.74171367,86.54745706,3212.907745
8/26/2019 0:00,77.79328897,54.34679662,44,2.869539486,76.93924416,3512.731623
8/26/2019 6:00,72.66876814,69.1599706,176,3.442926013,67.90295447,3072.532892
8/26/2019 12:00,70.24045308,69.34267214,12260,4.771427959,62.43747033,2752.008868
8/26/2019 18:00,70.77721066,65.80424696,11703,4.815908399,78.88253371,2802.164231
8/27/2019 0:00,73.72531976,57.97106197,71,6.258350227,80.64435906,3362.794905
8/27/2019 6:00,72.55764453,61.40315527,316,5.937499421,66.90623977,3268.722988
8/27/2019 12:00,71.8745966,65.06539244,19754,4.623254038,76.55336438,2775.899614
8/27/2019 18:00,77.12685553,57.63088221,28129,3.595420549,104.5552654,3355.293881
8/28/2019 0:00,83.31409391,47.4063469,66,3.125144631,95.50273334,4237.605682
8/28/2019 6:00,75.31703928,60.80677403,408,4.726143959,66.65257412,3584.555732
8/28/2019 12:00,69.96977287,68.03758335,45771.11111,4.53143844,67.48388555,2716.306954
8/28/2019 18:00,78.38270495,45.03976387,42259.88889,5.800007631,72.50072251,3137.639365
8/29/2019 0:00,82.98098956,32.83102994,81,3.219188846,59.71186262,3499.488331
8/29/2019 6:00,72.32990413,44.89935361,426,7.454069376,46.40303784,2770.727925
8/29/2019 12:00,63.0818767,59.2430253,46468.27586,12.75597431,50.48187595,2405.811084
8/29/2019 18:00,74.7763496,41.22055864,41830.72414,11.64857225,67.91844273,2741.064976
8/30/2019 0:00,82.00783846,31.31673802,66,5.145687501,68.72362645,3439.525231
8/30/2019 6:00,75.15792592,46.66552575,392,5.397248507,52.92621748,2976.051371
8/30/2019 12:00,67.13454013,60.26490694,45593.59091,7.556571179,63.08660211,2453.01446
8/30/2019 18:00,78.26994695,43.25743384,40150.90909,6.978969266,65.54634905,3022.89735
8/31/2019 0:00,86.83693261,26.25278266,53,0.791355039,57.93409019,3013.118701
8/31/2019 6:00,78.30614154,44.40783697,375,2.345451004,55.6569341,2637.854501
8/31/2019 12:00,69.55219279,60.3402853,45099.5,5.373578933,56.77182796,2427.950925
8/31/2019 18:00,81.66582394,41.37604104,34243,3.161297604,66.19669029,2521.189272
